geoAreaCode,response_json
268,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 268, 'geoAreaName': 'Georgia', 'dimensions': [{'value': '19.05', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.52', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '5.11', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.00', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.36', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.36', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.36', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.36', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.23', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.23', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.23', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.23', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.23', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.57', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.00', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.67', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.09', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.77', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '16.00', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.00', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '11.33', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.33', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
270,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 270, 'geoAreaName': 'Gambia', 'dimensions': [{'value': '10.34', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.21', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.21', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.21', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.21', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.04', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.04', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.21', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.43', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.62', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.62', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.34', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.34', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.43', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.43', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.43', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.55', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.55', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.55', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.55', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.43', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.43', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.43', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
275,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 275, 'geoAreaName': 'State of Palestine', 'dimensions': []}"
276,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 276, 'geoAreaName': 'Germany', 'dimensions': [{'value': '34.92', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.45', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.90', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.90', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.80', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.80', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.19', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.65', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.60', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.76', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.78', 'timePeriodStart': '2005', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '32.17', 'timePeriodStart': '2004', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '32.17', 'timePeriodStart': '2003', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.68', 'timePeriodStart': '2002', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.45', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '36.45', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '36.98', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.45', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.17', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.89', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.75', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.94', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.94', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
288,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 288, 'geoAreaName': 'Ghana', 'dimensions': [{'value': '14.55', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.55', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.09', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.09', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.73', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.73', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.91', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.91', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.91', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.26', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.26', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.26', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.26', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.89', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.87', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.87', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '10.87', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '10.87', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.00', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.00', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.00', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '9.00', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '9.00', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
292,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 292, 'geoAreaName': 'Gibraltar', 'dimensions': []}"
296,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 296, 'geoAreaName': 'Kiribati', 'dimensions': [{'value': '6.67', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.67', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.52', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.52', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.88', 'timePeriodStart': '2001', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.88', 'timePeriodStart': '2000', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.76', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.76', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.76', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.52', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.52', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.70', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.70', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.70', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.70', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '6.52', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.35', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.35', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.35', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '7.14', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.76', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.76', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.35', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
300,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 300, 'geoAreaName': 'Greece', 'dimensions': [{'value': '21', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '17.33', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '17.33', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.67', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '14.67', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.00', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.00', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '14.00', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.67', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.67', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.67', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.67', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '6.33', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.67', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.00', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.67', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.67', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.33', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.33', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.67', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '23.00', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.00', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.67', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
304,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 304, 'geoAreaName': 'Greenland', 'dimensions': []}"
308,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 308, 'geoAreaName': 'Grenada', 'dimensions': [{'value': '46.67', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.67', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.67', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.67', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.67', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.67', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.67', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.67', 'timePeriodStart': '2006', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '26.67', 'timePeriodStart': '2007', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '46.67', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.67', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.33', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.33', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.33', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '33.33', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '33.33', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.33', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.33', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.33', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.33', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.33', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '26.67', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '46.67', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
312,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 312, 'geoAreaName': 'Guadeloupe', 'dimensions': []}"
316,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 316, 'geoAreaName': 'Guam', 'dimensions': []}"
320,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 320, 'geoAreaName': 'Guatemala', 'dimensions': [{'value': '19.38', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.38', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.99', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.99', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.66', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.66', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.92', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.29', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '7.08', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.85', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.29', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '13.29', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '13.29', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.03', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.03', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '12.03', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '12.03', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.23', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.23', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.23', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.23', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.85', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.85', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
324,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 324, 'geoAreaName': 'Guinea', 'dimensions': [{'value': '29.63', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.30', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.30', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.30', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '19.30', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.30', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.77', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '8.77', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '8.77', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '19.30', 'timePeriodStart': '2008', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.93', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.93', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '16.67', 'timePeriodStart': '2021', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '22.81', 'timePeriodStart': '2020', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '22.81', 'timePeriodStart': '2019', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.93', 'timePeriodStart': '2018', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '21.93', 'timePeriodStart': '2017', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '21.93', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}]}"
328,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 328, 'geoAreaName': 'Guyana', 'dimensions': [{'value': '35.71', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '35.71', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '34.78', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.88', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.88', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.88', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.43', 'timePeriodStart': '2016', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.34', 'timePeriodStart': '2015', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.34', 'timePeriodStart': '2014', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '31.34', 'timePeriodStart': '2013', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '31.34', 'timePeriodStart': '2012', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.00', 'timePeriodStart': '2011', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.00', 'timePeriodStart': '2010', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.00', 'timePeriodStart': '2009', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '28.99', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '28.99', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '30.77', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '30.77', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '20.00', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '20.00', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '18.46', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '18.46', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
332,"{'series': 'SG_GEN_PARL', 'geoAreaCode': 332, 'geoAreaName': 'Haiti', 'dimensions': [{'value': 'NaN', 'timePeriodStart': '2022', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': 'NaN', 'timePeriodStart': '2021', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.54', 'timePeriodStart': '2020', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.54', 'timePeriodStart': '2019', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '2.54', 'timePeriodStart': '2018', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '2.56', 'timePeriodStart': '2017', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.61', 'timePeriodStart': '2000', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.61', 'timePeriodStart': '2001', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.61', 'timePeriodStart': '2002', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '0.00', 'timePeriodStart': '2016', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.21', 'timePeriodStart': '2015', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.21', 'timePeriodStart': '2014', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.21', 'timePeriodStart': '2013', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.21', 'timePeriodStart': '2012', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '11.11', 'timePeriodStart': '2011', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.08', 'timePeriodStart': '2010', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.08', 'timePeriodStart': '2008', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '4.08', 'timePeriodStart': '2007', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.61', 'timePeriodStart': '2006', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.61', 'timePeriodStart': '2005', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '3.61', 'timePeriodStart': '2004', 'Sex': 'FEMALE', 'Reporting Type': 'G'}, {'value': '3.61', 'timePeriodStart': '2003', 'Reporting Type': 'G', 'Sex': 'FEMALE'}, {'value': '4.08', 'timePeriodStart': '2009', 'Sex': 'FEMALE', 'Reporting Type': 'G'}]}"
